series_id,source_sheet,source_table,source_row,indicator_id,indicator_label,unit,year,month,period,value_as_published,source_file
credit_card_shopping_value,5c,Table 5c. Credit Card,21,15,Nilai Transaksi Belanja,Rp Miliar/Billions of Rp,2025,10,2025-10,40521.21515026289,SPIP-Desember-2025.xlsx
credit_card_shopping_value,5c,Table 5c. Credit Card,21,15,Nilai Transaksi Belanja,Rp Miliar/Billions of Rp,2025,11,2025-11,40834.86205674603,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2009,1,2009-01,0.576264,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2009,2,2009-02,1.151832,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2009,3,2009-03,1.423515,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2009,4,2009-04,1.532272,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2009,5,2009-05,1.75395,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2009,6,2009-06,1.861955,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2009,7,2009-07,1.857743,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2009,8,2009-08,2.032859,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2009,9,2009-09,2.313068,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2009,10,2009-10,2.558329,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2009,11,2009-11,2.878604,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2009,12,2009-12,3.016272,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2010,1,2010-01,3.207828,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2010,2,2010-02,3.335234,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2010,3,2010-03,3.503356,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2010,4,2010-04,3.757335,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2010,5,2010-05,4.024801,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2010,6,2010-06,4.860142,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2010,7,2010-07,5.365412,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2010,8,2010-08,6.049007,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2010,9,2010-09,6.444619,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2010,10,2010-10,6.727843,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2010,11,2010-11,7.314991,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2010,12,2010-12,7.914018,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2011,1,2011-01,8.428687,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2011,2,2011-02,8.767341,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2011,3,2011-03,9.400205,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2011,4,2011-04,9.809494,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2011,5,2011-05,10.196197,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2011,6,2011-06,10.715036,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2011,7,2011-07,10.853193,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2011,8,2011-08,11.295213,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2011,9,2011-09,11.708064,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2011,10,2011-10,12.130185,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2011,11,2011-11,12.831293,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2011,12,2011-12,14.299726,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2012,1,2012-01,14.550985,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2012,2,2012-02,15.210901,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2012,3,2012-03,15.6453,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2012,4,2012-04,15.986978,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2012,5,2012-05,16.24009,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2012,6,2012-06,16.960775,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2012,7,2012-07,17.927915,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2012,8,2012-08,18.908615,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2012,9,2012-09,19.561502,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2012,10,2012-10,20.4645680828041,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2012,11,2012-11,21.205926,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2012,12,2012-12,21.869946,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2013,1,2013-01,22.418799,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2013,2,2013-02,23.058594,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2013,3,2013-03,24.069229,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2013,4,2013-04,24.921761,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2013,5,2013-05,25.651434,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2013,6,2013-06,26.283201,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2013,7,2013-07,27.113304,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2013,8,2013-08,27.125391,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2013,9,2013-09,27.998312,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2013,10,2013-10,28.483099,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2013,11,2013-11,28.756751,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2013,12,2013-12,36.225373,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2014,1,2014-01,36.483012,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2014,2,2014-02,36.816353,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2014,3,2014-03,29.88451,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2014,4,2014-04,30.485077,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2014,5,2014-05,30.928088,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2014,6,2014-06,31.598904,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2014,7,2014-07,32.389604,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2014,8,2014-08,33.325231,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2014,9,2014-09,33.686956,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2014,10,2014-10,34.271403,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2014,11,2014-11,34.831783,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2014,12,2014-12,35.738233,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2015,1,2015-01,35.901312,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2015,2,2015-02,36.5962,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2015,3,2015-03,37.995797,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2015,4,2015-04,38.847376,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2015,5,2015-05,39.541902,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2015,6,2015-06,40.301411,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2015,7,2015-07,41.154921,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2015,8,2015-08,41.917154,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2015,9,2015-09,42.714621,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2015,10,2015-10,43.496256,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2015,11,2015-11,44.540498,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2015,12,2015-12,34.314795,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2016,1,2016-01,35.084652,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2016,2,2016-02,35.876523,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2016,3,2016-03,36.813643,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2016,4,2016-04,37.372532,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2016,5,2016-05,38.350023,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2016,6,2016-06,39.575555,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2016,7,2016-07,40.875095,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2016,8,2016-08,43.087252,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2016,9,2016-09,45.045204,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2016,10,2016-10,46.587285,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2016,11,2016-11,49.410753,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2016,12,2016-12,51.20458,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2017,1,2017-01,52.70335,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2017,2,2017-02,53.953303,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2017,3,2017-03,56.056861,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2017,4,2017-04,57.768225,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2017,5,2017-05,60.130482,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2017,6,2017-06,63.707377,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2017,7,2017-07,69.457592,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2017,8,2017-08,68.841316,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2017,9,2017-09,71.783618,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2017,10,2017-10,75.846689,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2017,11,2017-11,113.722577,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2017,12,2017-12,90.003848,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2018,1,2018-01,97.163539,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2018,2,2018-02,103.707405,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2018,3,2018-03,109.775772,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2018,4,2018-04,113.837552,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2018,5,2018-05,118.65097,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2018,6,2018-06,125.182806,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2018,7,2018-07,131.806962,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2018,8,2018-08,135.812593,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2018,9,2018-09,142.477296,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2018,10,2018-10,144.361292,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2018,11,2018-11,152.073288,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2018,12,2018-12,167.205578,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2019,1,2019-01,173.825919,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2019,2,2019-02,189.222546,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2019,3,2019-03,199.174153,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2019,4,2019-04,197.413945,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2019,5,2019-05,198.79078600000003,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2019,6,2019-06,209.891847,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2019,7,2019-07,232.348971,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2019,8,2019-08,250.477938,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2019,9,2019-09,257.078749,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2019,10,2019-10,269.340218,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2019,11,2019-11,277.925012,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2019,12,2019-12,292.29932,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2020,1,2020-01,313.785298,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2020,2,2020-02,319.294014,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2020,3,2020-03,330.391364,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2020,4,2020-04,412.05586999999997,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2020,5,2020-05,346.881617,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2020,6,2020-06,353.58767,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2020,7,2020-07,359.670019,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2020,8,2020-08,376.142547,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2020,9,2020-09,393.904001,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2020,10,2020-10,410.656671,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2020,11,2020-11,420.412942,SPIP-Desember-2025.xlsx
electronic_money_instruments,5e,Table 5e. Electronic Money,7,1,Jumlah Kartu/ Instrumen,Juta Unit/ Millions of Unit,2020,12,2020-12,432.28138,SPIP-Desember-2025.xlsx
